radar,track_number,utctimestr,gps_epoch,CntrdLatRng,CntrdLatRRat,CntrdLatAcel,CntrdLngRng,CntrdLngRRat,CntrdLngAcel,CoNrstFcLatRng,CoNrstFcLatRRat,CoNrstFcLatAcel,CoNrstFcLngRng,CoNrstFcLngRRat,CoNrstFcLngAcel,NrstFacTyp,Width,DynamProp,MeasStat,ObjElevtn,ObjID,BurstID,CntrdHeight,RTK_X_M,RTK_Y_M,RTK_Z_M,RTK_EASTING_M,RTK_NORTHING_M,RTK_ALT_M
LF,1,2017-May-19 10:25:09.172286075,1495189527.172286,-7.0099999999999998,-0.25,0.25,50.869999999999997,0.875,-0.125,-7.0,-0.25,0.25,49.009999999999998,0.875,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.32,-7.1029999999999998,-0.84400000000000008,300090.486178027,4702491.0457270928,261.39413147418475
LF,1,2017-May-19 10:25:09.192284725,1495189527.1922848,-7.0,-0.25,0.25,50.909999999999997,0.875,-0.125,-6.9900000000000002,-0.25,0.25,49.060000000000002,0.875,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.359999999999999,-7.093,-0.84400000000000008,300090.48430318176,4702491.701040972,261.37886854120194
R,1,2017-May-19 10:25:09.203833875,1495189527.2038338,-3.48,0.25,0.25,-19.57,3.125,-0.125,-3.4500000000000002,0.25,0.25,-16.899999999999999,3.125,-0.125,1,1.8799999999999999,3,3,2,21.0,-1,1.0,-19.120000000000001,-3.573,-0.84400000000000008,300087.11310704966,4702421.5464648213,259.51262331179748
R,1,2017-May-19 10:25:09.243830975,1495189527.2438309,-3.4900000000000002,0.25,0.25,-19.420000000000002,3.125,-0.125,-3.46,0.25,0.25,-16.75,3.125,-0.125,1,1.8799999999999999,3,3,2,21.0,-1,1.0,-18.970000000000002,-3.5830000000000002,-0.84400000000000008,300087.14807850128,4702422.9254287854,259.53284860513992
LF,1,2017-May-19 10:25:09.252280450,1495189527.2522805,-6.96,-0.5,0.25,50.93,0.875,-0.25,-6.9500000000000002,-0.375,0.25,49.079999999999998,0.875,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.380000000000003,-7.0529999999999999,-0.84400000000000008,300090.47285855201,4702493.5661443779,261.38640335705333
LF,1,2017-May-19 10:25:09.272279050,1495189527.272279,-6.9500000000000002,-0.5,0.25,50.969999999999999,0.875,-0.125,-6.9400000000000004,-0.5,0.25,49.119999999999997,0.875,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.420000000000002,-7.0430000000000001,-0.84400000000000008,300090.47091576218,4702494.2212571017,261.38623405250064
R,1,2017-May-19 10:25:09.283828250,1495189527.2838283,-3.5299999999999998,0.25,0.25,-19.289999999999999,3.125,-0.25,-3.5099999999999998,0.25,0.25,-16.620000000000001,3.125,-0.25,1,1.8799999999999999,3,3,3,21.0,-1,1.0,-18.84,-3.6229999999999998,-0.84400000000000008,300087.21574688476,4702424.2842566287,259.56449889363256
LF,1,2017-May-19 10:25:09.332274825,1495189527.3322749,-6.9500000000000002,-0.5,0.25,51.0,0.875,-0.25,-6.9400000000000004,-0.5,0.25,49.149999999999999,0.875,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.450000000000003,-7.0430000000000001,-0.84400000000000008,300090.49708462792,4702496.0959589053,261.416248810919
R,1,2017-May-19 10:25:09.333824700,1495189527.3338246,-3.5299999999999998,0.25,0.25,-19.170000000000002,3.125,-0.25,-3.5,0.25,0.25,-16.510000000000002,3.125,-0.25,1,1.8799999999999999,3,3,3,21.0,-1,1.0,-18.720000000000002,-3.6229999999999998,-0.84400000000000008,300087.24799472111,4702425.9417630266,259.58389637119842
LF,1,2017-May-19 10:25:09.352273450,1495189527.3522735,-6.9800000000000004,-0.625,0.125,51.030000000000001,0.75,-0.25,-6.9699999999999998,-0.625,0.125,49.189999999999998,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.480000000000004,-7.0730000000000004,-0.84400000000000008,300090.52929861663,4702496.7410830492,261.41847796990038
R,1,2017-May-19 10:25:09.373821900,1495189527.373822,-3.5800000000000001,0.25,0.25,-18.98,3.125,-0.25,-3.5499999999999998,0.25,0.25,-16.329999999999998,3.125,-0.25,1,1.8799999999999999,3,3,3,21.0,-1,1.0,-18.530000000000001,-3.673,-0.84400000000000008,300087.32394965208,4702427.3620048091,259.60012674164932
LF,1,2017-May-19 10:25:09.392270650,1495189527.3922706,-7.0099999999999998,-0.625,0.125,51.060000000000002,0.75,-0.25,-7.0,-0.625,0.125,49.219999999999999,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.510000000000005,-7.1029999999999998,-0.84400000000000008,300090.56840147526,4702498.0026875082,261.44790137736112
R,1,2017-May-19 10:25:09.413819075,1495189527.4138191,-3.6000000000000001,0.375,0.25,-18.809999999999999,3.0,-0.25,-3.5800000000000001,0.375,0.25,-16.170000000000002,3.0,-0.25,1,1.8600000000000001,3,3,3,21.0,-1,1.0,-18.359999999999999,-3.6930000000000001,-0.84400000000000008,300087.37334710179,4702428.7617992321,259.62159991427484
LF,1,2017-May-19 10:25:09.432267800,1495189527.4322679,-7.0199999999999996,-0.5,0.125,51.100000000000001,0.75,-0.25,-7.0099999999999998,-0.5,0.125,49.259999999999998,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.550000000000004,-7.1129999999999995,-0.84400000000000008,300090.58088682132,4702499.2750917776,261.45665355735719
R,1,2017-May-19 10:25:09.453816300,1495189527.4538164,-3.6400000000000001,0.25,0.125,-18.68,3.0,-0.25,-3.6099999999999999,0.25,0.125,-16.050000000000001,3.0,-0.25,1,1.8600000000000001,3,3,3,21.0,-1,1.0,-18.23,-3.7330000000000001,-0.84400000000000008,300087.44190316764,4702430.1236739168,259.63724246880707
LF,1,2017-May-19 10:25:09.472265000,1495189527.472265,-7.0300000000000002,-0.5,0.125,51.140000000000001,0.75,-0.25,-7.0099999999999998,-0.5,0.125,49.310000000000002,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.590000000000003,-7.1230000000000002,-0.84400000000000008,300090.59425305563,4702500.5470664315,261.46389987956201
R,1,2017-May-19 10:25:09.493813475,1495189527.4938135,-3.6200000000000001,0.25,0.125,-18.539999999999999,3.0,-0.25,-3.5899999999999999,0.25,0.125,-15.91,3.0,-0.25,1,1.8600000000000001,3,3,3,21.0,-1,1.0,-18.09,-3.7130000000000001,-0.84400000000000008,300087.45274068398,4702431.4949645391,259.66479165751741
LF,1,2017-May-19 10:25:09.512262200,1495189527.5122621,-7.0499999999999998,-0.5,0.125,51.18,0.75,-0.125,-7.04,-0.5,0.125,49.350000000000001,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.630000000000003,-7.1429999999999998,-0.84400000000000008,300090.61900691863,4702501.8207080308,261.46874546318492
R,1,2017-May-19 10:25:09.513812050,1495189527.5138121,-3.6200000000000001,0.125,0.0,-18.43,3.125,-0.25,-3.5899999999999999,0.125,0.0,-15.800000000000001,3.125,-0.25,1,1.8400000000000001,3,3,3,21.0,-1,1.0,-17.98,-3.7130000000000001,-0.84400000000000008,300087.46594601835,4702432.2206954677,259.67613336337109
LF,1,2017-May-19 10:25:09.552259375,1495189527.5522594,-7.0,-0.625,0.125,51.229999999999997,0.75,-0.25,-6.9900000000000002,-0.625,0.125,49.409999999999997,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.68,-7.093,-0.84400000000000008,300090.57393945585,4702503.1042692289,261.45260368925744
R,1,2017-May-19 10:25:09.573807825,1495189527.5738077,-3.6299999999999999,0.125,0.0,-18.329999999999998,3.125,-0.25,-3.6000000000000001,0.125,0.0,-15.710000000000001,3.125,-0.25,1,1.8400000000000001,3,3,3,21.0,-1,1.0,-17.879999999999999,-3.7229999999999999,-0.84400000000000008,300087.51911939168,4702434.1679971749,259.7246318159431
R,1,2017-May-19 10:25:09.593806450,1495189527.5938065,-3.6200000000000001,0.125,0.0,-18.219999999999999,3.0,-0.25,-3.6000000000000001,0.125,0.0,-15.59,3.125,-0.25,1,1.8400000000000001,3,3,3,21.0,-1,1.0,-17.77,-3.7130000000000001,-0.84400000000000008,300087.52155042684,4702434.8933885759,259.74202242053923
LF,1,2017-May-19 10:25:09.602255875,1495189527.6022558,-7.0300000000000002,-0.75,0.125,51.270000000000003,0.75,-0.25,-7.0099999999999998,-0.75,0.125,49.460000000000001,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.720000000000006,-7.1230000000000002,-0.84400000000000008,300090.61839142966,4702504.6858355049,261.44871839376771
R,1,2017-May-19 10:25:09.633803650,1495189527.6338036,-3.5800000000000001,0.125,0.0,-18.100000000000001,3.0,-0.25,-3.5699999999999998,0.125,0.0,-15.470000000000001,3.0,-0.25,1,1.8400000000000001,3,3,3,21.0,-1,1.0,-17.650000000000002,-3.673,-0.84400000000000008,300087.50719575834,4702436.2450553551,259.77307262866498
LF,1,2017-May-19 10:25:09.642253075,1495189527.6422532,-7.0499999999999998,-0.875,0.0,51.299999999999997,0.75,-0.125,-7.0300000000000002,-0.875,0.0,49.5,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.75,-7.1429999999999998,-0.84400000000000008,300090.64811269607,4702505.9492899235,261.43319510595717
R,1,2017-May-19 10:25:09.673800825,1495189527.6738007,-3.5299999999999998,0.25,0.125,-17.98,3.0,-0.25,-3.52,0.25,0.125,-15.359999999999999,3.0,-0.25,1,1.8400000000000001,3,3,2,21.0,-1,1.0,-17.530000000000001,-3.6229999999999998,-0.84400000000000008,300087.48059357173,4702437.5963250073,259.79978908747938
LF,1,2017-May-19 10:25:09.682250225,1495189527.6822503,-7.1299999999999999,-1.0,0.0,51.340000000000003,0.75,-0.25,-7.1100000000000003,-1.0,0.0,49.539999999999999,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.790000000000006,-7.2229999999999999,-0.84400000000000008,300090.73645319568,4702507.222528385,261.43235088078495
R,1,2017-May-19 10:25:09.713798050,1495189527.713798,-3.5499999999999998,0.375,0.125,-17.809999999999999,2.875,-0.375,-3.54,0.375,0.125,-15.18,2.875,-0.375,1,2.1000000000000001,3,3,2,21.0,-1,1.0,-17.359999999999999,-3.6429999999999998,-0.84400000000000008,300087.52419510798,4702438.998882317,259.82095236796437
LF,1,2017-May-19 10:25:09.722247450,1495189527.7222474,-7.1699999999999999,-1.0,0.0,51.380000000000003,0.75,-0.25,-7.1500000000000004,-1.0,0.0,49.579999999999998,0.75,-0.25,0,1.76,3,3,3,26.0,-1,1.0,51.830000000000005,-7.2629999999999999,-0.84400000000000008,300090.78824290278,4702508.4951138226,261.46732663199737
R,1,2017-May-19 10:25:09.753795225,1495189527.7537951,-3.52,0.375,0.25,-17.699999999999999,2.875,-0.375,-3.5,0.375,0.25,-15.08,2.875,-0.375,1,2.1000000000000001,3,3,2,21.0,-1,1.0,-17.25,-3.613,-0.84400000000000008,300087.51786746632,4702440.3407573421,259.83057401972286
LF,1,2017-May-19 10:25:09.762244625,1495189527.7622447,-7.1900000000000004,-1.0,-0.125,51.409999999999997,0.75,-0.125,-7.1699999999999999,-1.0,-0.125,49.619999999999997,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.859999999999999,-7.2830000000000004,-0.84400000000000008,300090.81253145228,4702509.7580742734,261.49398484322427
R,1,2017-May-19 10:25:09.793792425,1495189527.7937925,-3.5099999999999998,0.5,0.375,-17.539999999999999,2.875,-0.375,-3.4900000000000002,0.5,0.375,-14.93,2.875,-0.375,1,2.1000000000000001,3,3,3,21.0,-1,1.0,-17.09,-3.6029999999999998,-0.84400000000000008,300087.53039232409,4702441.7331642453,259.83943003534756
LF,1,2017-May-19 10:25:09.802241825,1495189527.8022418,-7.2199999999999998,-0.875,0.0,51.439999999999998,0.75,-0.125,-7.1900000000000004,-0.875,0.0,49.649999999999999,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.890000000000001,-7.3129999999999997,-0.84400000000000008,300090.84710553079,4702511.0206872215,261.54088977886039
R,1,2017-May-19 10:25:09.833789600,1495189527.8337896,-3.48,0.5,0.375,-17.43,2.875,-0.25,-3.4500000000000002,0.5,0.375,-14.81,2.875,-0.25,1,2.0800000000000001,3,3,3,21.0,-1,1.0,-16.98,-3.573,-0.84400000000000008,300087.52422232507,4702443.0761749754,259.85830150077908
LF,1,2017-May-19 10:25:09.842239075,1495189527.8422391,-7.2199999999999998,-0.75,0.0,51.479999999999997,0.75,-0.125,-7.2000000000000002,-0.75,0.0,49.700000000000003,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.93,-7.3129999999999997,-0.84400000000000008,300090.84943966242,4702512.2949036984,261.55283908931489
LF,1,2017-May-19 10:25:09.882236250,1495189527.8822362,-7.25,-0.75,0.125,51.509999999999998,0.75,-0.125,-7.2199999999999998,-0.75,0.125,49.729999999999997,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,51.960000000000001,-7.343,-0.84400000000000008,300090.89099017385,4702513.5577283278,261.58926218138487
R,1,2017-May-19 10:25:09.883786125,1495189527.8837862,-3.46,0.5,0.375,-17.309999999999999,2.875,-0.25,-3.4300000000000002,0.375,0.375,-14.699999999999999,2.875,-0.25,1,2.0800000000000001,3,3,3,21.0,-1,1.0,-16.859999999999999,-3.5529999999999999,-0.84400000000000008,300087.53126122063,4702444.7367011812,259.87609441367653
LF,1,2017-May-19 10:25:09.922233425,1495189527.9222333,-7.2699999999999996,-0.75,0.0,51.549999999999997,0.75,-0.125,-7.25,-0.75,0.0,49.780000000000001,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.0,-7.3629999999999995,-0.84400000000000008,300090.9104220384,4702514.8317821575,261.5949582640049
R,1,2017-May-19 10:25:09.923783300,1495189527.9237833,-3.4300000000000002,0.375,0.25,-17.199999999999999,2.875,-0.25,-3.3999999999999999,0.375,0.25,-14.58,2.875,-0.25,1,2.0800000000000001,3,3,3,21.0,-1,1.0,-16.75,-3.5230000000000001,-0.84400000000000008,300087.52577170293,4702446.078771783,259.89913793811201
LF,1,2017-May-19 10:25:09.962230625,1495189527.9622307,-7.2599999999999998,-0.875,0.0,51.590000000000003,0.75,-0.125,-7.2400000000000002,-0.875,0.0,49.82,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.040000000000006,-7.3529999999999998,-0.84400000000000008,300090.90338944696,4702516.1061239,261.60032700581309
R,1,2017-May-19 10:25:09.963780475,1495189527.9637804,-3.4199999999999999,0.375,0.25,-17.100000000000001,2.875,-0.25,-3.3900000000000001,0.375,0.25,-14.470000000000001,2.875,-0.25,1,2.0800000000000001,3,3,2,21.0,-1,1.0,-16.650000000000002,-3.5129999999999999,-0.84400000000000008,300087.53825956833,4702447.4117529951,259.92074168682052
LF,1,2017-May-19 10:25:10.002227800,1495189528.0022278,-7.2800000000000002,-0.875,0.0,51.609999999999999,0.75,-0.125,-7.2599999999999998,-0.875,0.0,49.850000000000001,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.060000000000002,-7.3730000000000002,-0.84400000000000008,300090.92893675168,4702517.3603157466,261.62341976105392
R,1,2017-May-19 10:25:10.003777675,1495189528.0037777,-3.4399999999999999,0.5,0.25,-16.989999999999998,2.875,-0.375,-3.4100000000000001,0.375,0.25,-14.359999999999999,2.875,-0.375,1,2.0600000000000001,3,3,2,21.0,-1,1.0,-16.539999999999999,-3.5329999999999999,-0.84400000000000008,300087.57894724922,4702448.7553745322,259.93664435769512
LF,1,2017-May-19 10:25:10.042225000,1495189528.0422249,-7.3099999999999996,-0.875,0.0,51.640000000000001,0.625,-0.125,-7.29,-0.875,0.0,49.890000000000001,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.090000000000003,-7.4029999999999996,-0.84400000000000008,300090.95152815484,4702518.6262322431,261.63512510707289
R,1,2017-May-19 10:25:10.043774850,1495189528.0437748,-3.4399999999999999,0.5,0.25,-16.890000000000001,2.75,-0.375,-3.3999999999999999,0.5,0.25,-14.24,2.75,-0.375,1,2.0800000000000001,3,3,2,21.0,-1,1.0,-16.440000000000001,-3.5329999999999999,-0.84400000000000008,300087.60409577709,4702450.0891640959,259.96097271540418
LF,1,2017-May-19 10:25:10.082222200,1495189528.0822222,-7.3399999999999999,-0.875,0.0,51.670000000000002,0.75,-0.125,-7.3099999999999996,-0.875,0.0,49.920000000000002,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.120000000000005,-7.4329999999999998,-0.84400000000000008,300090.98095582571,4702519.8915986223,261.66273195377426
R,1,2017-May-19 10:25:10.083772075,1495189528.0837722,-3.4100000000000001,0.5,0.25,-16.780000000000001,2.75,-0.375,-3.3700000000000001,0.5,0.25,-14.130000000000001,2.75,-0.375,1,2.0600000000000001,3,3,2,21.0,-1,1.0,-16.330000000000002,-3.5030000000000001,-0.84400000000000008,300087.59555822832,4702451.4333084747,259.97483585332481
LF,1,2017-May-19 10:25:10.122219375,1495189528.1222193,-7.3399999999999999,-0.875,0.0,51.700000000000003,0.625,-0.125,-7.3200000000000003,-0.875,0.0,49.960000000000001,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.150000000000006,-7.4329999999999998,-0.84400000000000008,300090.96853927698,4702521.15847426,261.66671368031223
R,1,2017-May-19 10:25:10.123769275,1495189528.1237693,-3.3700000000000001,0.5,0.25,-16.66,2.75,-0.375,-3.3300000000000001,0.5,0.25,-14.02,2.75,-0.375,1,2.0600000000000001,3,3,2,21.0,-1,1.0,-16.210000000000001,-3.4630000000000001,-0.84400000000000008,300087.58022014896,4702452.7875757627,259.99637474270332
R,1,2017-May-19 10:25:10.163766425,1495189528.1637664,-3.3399999999999999,0.5,0.25,-16.559999999999999,2.75,-0.375,-3.3100000000000001,0.5,0.25,-13.91,2.75,-0.375,1,2.04,3,3,2,21.0,-1,1.0,-16.109999999999999,-3.4329999999999998,-0.84400000000000008,300087.57306323544,4702454.1223641178,260.01468587526523
LF,1,2017-May-19 10:25:10.172215925,1495189528.1722159,-7.3499999999999996,-0.875,0.0,51.729999999999997,0.75,-0.125,-7.3200000000000003,-0.875,0.0,50.0,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.18,-7.4429999999999996,-0.84400000000000008,300090.96955428546,4702522.7344497684,261.69344958943185
R,1,2017-May-19 10:25:10.203763675,1495189528.2037637,-3.3199999999999998,0.5,0.25,-16.449999999999999,2.75,-0.25,-3.2799999999999998,0.5,0.25,-13.789999999999999,2.75,-0.25,1,2.04,3,3,2,21.0,-1,1.0,-16.0,-3.4129999999999998,-0.84400000000000008,300087.57576319465,4702455.467430545,260.04110724808589
LF,1,2017-May-19 10:25:10.212213125,1495189528.212213,-7.4000000000000004,-0.875,0.125,51.770000000000003,0.75,-0.125,-7.3700000000000001,-0.875,0.125,50.039999999999999,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.220000000000006,-7.4930000000000003,-0.84400000000000008,300091.01659967948,4702524.011588865,261.7007050520856
R,1,2017-May-19 10:25:10.243760875,1495189528.2437608,-3.29,0.5,0.25,-16.329999999999998,2.75,-0.25,-3.25,0.5,0.25,-13.66,2.75,-0.25,1,2.04,3,3,2,21.0,-1,1.0,-15.879999999999999,-3.383,-0.84400000000000008,300087.56837695139,4702456.8219810473,260.06990525585474
LF,1,2017-May-19 10:25:10.252210300,1495189528.2522104,-7.4000000000000004,-0.875,0.125,51.810000000000002,0.75,-0.125,-7.3799999999999999,-0.875,0.125,50.079999999999998,0.75,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.260000000000005,-7.4930000000000003,-0.84400000000000008,300091.0055266422,4702525.2892679693,261.68917765114389
R,1,2017-May-19 10:25:10.283758050,1495189528.2837582,-3.2599999999999998,0.5,0.25,-16.219999999999999,2.75,-0.375,-3.2200000000000002,0.5,0.25,-13.539999999999999,2.75,-0.375,1,2.02,3,3,2,21.0,-1,1.0,-15.77,-3.3529999999999998,-0.84400000000000008,300087.55672340113,4702458.1670432882,260.08786579190792
LF,1,2017-May-19 10:25:10.292207500,1495189528.2922075,-7.4400000000000004,-0.875,0.125,51.829999999999998,0.625,-0.125,-7.4100000000000001,-0.875,0.125,50.109999999999999,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.280000000000001,-7.5330000000000004,-0.84400000000000008,300091.04422337888,4702526.5457889112,261.71542157269943
R,1,2017-May-19 10:25:10.323755275,1495189528.3237553,-3.23,0.5,0.25,-16.109999999999999,2.75,-0.375,-3.1899999999999999,0.5,0.25,-13.43,2.75,-0.375,1,2.02,3,3,2,21.0,-1,1.0,-15.66,-3.323,-0.84400000000000008,300087.54725670832,4702459.5126330946,260.10675771649824
LF,1,2017-May-19 10:25:10.332204700,1495189528.3322048,-7.4299999999999997,-0.875,0.125,51.869999999999997,0.75,0.0,-7.4100000000000001,-0.875,0.125,50.159999999999997,0.75,0.0,0,1.76,3,3,3,26.0,-1,1.0,52.32,-7.5229999999999997,-0.84400000000000008,300091.02607033681,4702527.8230987415,261.73008137516126
R,1,2017-May-19 10:25:10.363752400,1495189528.3637524,-3.2200000000000002,0.5,0.125,-15.98,2.75,-0.375,-3.1800000000000002,0.375,0.125,-13.31,2.75,-0.375,1,2.0,3,3,2,21.0,-1,1.0,-15.530000000000001,-3.3130000000000002,-0.84400000000000008,300087.55329562543,4702460.8786006253,260.12414269111088
LF,1,2017-May-19 10:25:10.372201850,1495189528.3722019,-7.4199999999999999,-0.875,0.125,51.899999999999999,0.75,0.0,-7.4000000000000004,-0.875,0.125,50.200000000000003,0.75,0.0,0,1.76,3,3,3,26.0,-1,1.0,52.350000000000001,-7.5129999999999999,-0.84400000000000008,300091.0120951439,4702529.0898897965,261.76583977202921
LF,1,2017-May-19 10:25:10.412199075,1495189528.412199,-7.46,-0.875,0.125,51.939999999999998,0.75,0.0,-7.4400000000000004,-0.875,0.125,50.240000000000002,0.75,0.0,0,1.76,3,3,3,26.0,-1,1.0,52.390000000000001,-7.5529999999999999,-0.84400000000000008,300091.05163645343,4702530.368014534,261.8058131220954
R,1,2017-May-19 10:25:10.413748950,1495189528.413749,-3.21,0.375,0.125,-15.869999999999999,2.75,-0.25,-3.1800000000000002,0.375,0.125,-13.199999999999999,2.75,-0.25,1,2.0,3,3,2,21.0,-1,1.0,-15.42,-3.3029999999999999,-0.84400000000000008,300087.56318695552,4702462.5349915894,260.14138579953175
LF,1,2017-May-19 10:25:10.432197625,1495189528.4321976,-7.46,-0.75,0.125,51.960000000000001,0.75,0.0,-7.4400000000000004,-0.75,0.125,50.270000000000003,0.75,0.0,0,1.76,3,3,3,26.0,-1,1.0,52.410000000000004,-7.5529999999999999,-0.84400000000000008,300091.05094011547,4702531.0062138494,261.83885283182047
R,1,2017-May-19 10:25:10.453746125,1495189528.4537461,-3.1899999999999999,0.375,0.125,-15.74,2.75,-0.25,-3.1600000000000001,0.375,0.125,-13.07,2.75,-0.25,1,1.98,3,3,2,21.0,-1,1.0,-15.290000000000001,-3.2829999999999999,-0.84400000000000008,300087.55808307976,4702463.9027737109,260.1528905641531
LF,1,2017-May-19 10:25:10.472194850,1495189528.4721949,-7.4699999999999998,-0.875,0.125,52.0,0.75,0.0,-7.46,-0.75,0.125,50.310000000000002,0.75,0.0,0,1.76,3,3,3,26.0,-1,1.0,52.450000000000003,-7.5629999999999997,-0.84400000000000008,300091.05695970129,4702532.2848156514,261.86637385482186
R,1,2017-May-19 10:25:10.493743325,1495189528.4937434,-3.1600000000000001,0.375,0.0,-15.630000000000001,2.75,-0.375,-3.1299999999999999,0.25,0.0,-12.960000000000001,2.75,-0.375,1,1.98,3,3,2,21.0,-1,1.0,-15.180000000000001,-3.2530000000000001,-0.84400000000000008,300087.54090812738,4702465.2484961869,260.16954496308352
LF,1,2017-May-19 10:25:10.532190650,1495189528.5321906,-7.4800000000000004,-0.75,0.125,52.020000000000003,0.625,-0.125,-7.46,-0.75,0.125,50.340000000000003,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.470000000000006,-7.5730000000000004,-0.84400000000000008,300091.07043803431,4702534.1612589033,261.89543648697139
R,1,2017-May-19 10:25:10.533740500,1495189528.5337405,-3.1800000000000002,0.375,0.125,-15.52,2.625,-0.375,-3.1499999999999999,0.375,0.125,-12.859999999999999,2.625,-0.375,1,1.98,3,3,2,21.0,-1,1.0,-15.07,-3.2730000000000001,-0.84400000000000008,300087.57505282742,4702466.5962929139,260.19271717147183
LF,1,2017-May-19 10:25:10.572187875,1495189528.5721879,-7.5,-0.875,0.125,52.030000000000001,0.625,-0.125,-7.4800000000000004,-0.875,0.125,50.359999999999999,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.480000000000004,-7.593,-0.84400000000000008,300091.09872294602,4702535.4087999482,261.91985028658917
R,1,2017-May-19 10:25:10.573737750,1495189528.5737379,-3.1899999999999999,0.375,0.125,-15.42,2.625,-0.375,-3.1600000000000001,0.375,0.125,-12.75,2.625,-0.375,1,1.98,3,3,2,21.0,-1,1.0,-14.970000000000001,-3.2829999999999999,-0.84400000000000008,300087.59617566637,4702467.9337099306,260.21017494689806
LF,1,2017-May-19 10:25:10.592186400,1495189528.5921865,-7.5300000000000002,-0.875,0.0,52.049999999999997,0.625,-0.125,-7.5099999999999998,-0.875,0.0,50.380000000000003,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.5,-7.6230000000000002,-0.84400000000000008,300091.13015726121,4702536.0484385872,261.90655340884007
R,1,2017-May-19 10:25:10.613734875,1495189528.613735,-3.1699999999999999,0.375,0.125,-15.32,2.625,-0.375,-3.1499999999999999,0.375,0.125,-12.65,2.625,-0.375,1,1.96,3,3,2,21.0,-1,1.0,-14.870000000000001,-3.2629999999999999,-0.84400000000000008,300087.59027616034,4702469.2700181166,260.24263478906369
LF,1,2017-May-19 10:25:10.632183600,1495189528.6321836,-7.5599999999999996,-0.875,0.0,52.049999999999997,0.625,-0.125,-7.5300000000000002,-0.875,0.0,50.390000000000001,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.5,-7.6529999999999996,-0.84400000000000008,300091.1656568863,4702537.2872730494,261.92292278226387
RR,1,2017-May-19 10:25:10.633268400,1495189528.6332684,-3.6699999999999999,0.375,0.0,-14.460000000000001,2.625,-0.375,-3.6600000000000001,0.375,0.0,-12.460000000000001,2.625,-0.375,1,1.6000000000000001,3,3,3,23.0,-1,1.0,-14.010000000000002,-3.7629999999999999,-0.84400000000000008,300088.08568904671,4702470.7553098518,260.2725073508368
R,1,2017-May-19 10:25:10.633733450,1495189528.6337335,-3.1899999999999999,0.25,0.125,-15.199999999999999,2.625,-0.25,-3.1699999999999999,0.25,0.125,-12.539999999999999,2.625,-0.25,1,1.96,3,3,2,21.0,-1,1.0,-14.75,-3.2829999999999999,-0.84400000000000008,300087.61476097407,4702470.0098693538,260.24915750561144
RR,1,2017-May-19 10:25:10.673265550,1495189528.6732655,-3.7000000000000002,0.25,0.0,-14.33,2.625,-0.25,-3.6800000000000002,0.25,0.0,-12.33,2.625,-0.25,1,1.6000000000000001,3,3,3,23.0,-1,1.0,-13.880000000000001,-3.7930000000000001,-0.84400000000000008,300088.13030568382,4702472.1231547752,260.30210504030123
LF,1,2017-May-19 10:25:10.682180075,1495189528.6821802,-7.5599999999999996,-0.875,0.0,52.07,0.625,-0.125,-7.54,-0.875,0.0,50.409999999999997,0.625,-0.125,0,1.76,3,3,3,26.0,-1,1.0,52.520000000000003,-7.6529999999999996,-0.84400000000000008,300091.15881598223,4702538.8575601028,261.91073388476292
